- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1636806218","Intentional self-harm by exposure to or harmful effects of deoxybarbiturates")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1687725336","Deoxybarbiturates")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F583399992","Intentional self-harm by exposure to or harmful effects of L-DOPA")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2122737181","Dopa")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F406453822","Intentional self-harm by exposure to or harmful effects of mixed antiepileptics, not elsewhere classified")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F805771082","Mixed antiepileptics, not elsewhere classified")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F410760928","Intentional self-harm by exposure to or harmful effects of antiparkinsonism drugs or other central muscle-tone depressants, not elsewhere classified")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F345308165","Antiparkinsonism drugs and other central muscle-tone depressants, not elsewhere classified")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F879224949","Intentional self-harm by exposure to or harmful effects of antiepileptics or antiparkinsonism drugs, Hydantoin derivatives")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2121804732","Antiepileptics and antiparkinsonism drugs (p)")										
						=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F453260921","Hydantoin derivatives")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1039442942","Intentional self-harm by exposure to or harmful effects of succinimides")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1272471480","Succinimides")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1390469573","Intentional self-harm by exposure to or harmful effects of valproic acid")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F834427223","Valproic acid")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1205005811","Intentional self-harm by exposure to or harmful effects of antispasticity drugs")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1806688026","Antispasticity drugs")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F122351386","Intentional self-harm by exposure to or harmful effects of oxazolidinediones")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1850539947","Oxazolidinediones")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1596703972","Intentional self-harm by exposure to or harmful effects of iminostilbenes")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F886147962","Iminostilbene")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F51544502","Intentional self-harm by exposure to or harmful effects of amantadine")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F744030509","Amantadine")										
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1593715151","Intentional self-harm by and exposure to other and unspecified drug, medicament and biological substance")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2017927415","Other and unspecified drugs, medicaments and biological substances (p)")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1840195564","Intentional self-harm by exposure to or harmful effects of agents primarily affecting water-balance or mineral or uric acid metabolism")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1853123588","Agents primarily affecting water-balance and mineral and uric acid metabolism")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1882636645","Intentional self-harm by exposure to or harmful effects of benzothiadiazine derivatives")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F608734057","Benzothiadiazine derivatives [thiazides]")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1566544078","Intentional self-harm by exposure to or harmful effects of bisphosphonates")	0	INT													
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1493696098","Intentional self-harm by exposure to or harmful effects of drugs affecting uric acid metabolism")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1657423397","Drugs affecting uric acid metabolism")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F461041138","Intentional self-harm by exposure to or harmful effects of other diuretics")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F290410269","Other diuretics")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F635340636","Intentional self-harm by exposure to or harmful effects of electrolytic, caloric or water-balance agents")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1729060495","Electrolytic, caloric and water-balance agents")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1673114246","Intentional self-harm by exposure to or harmful effects of mineral salts, not elsewhere classified")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1755453913","Mineral salts, not elsewhere classified")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F988798622","Intentional self-harm by exposure to or harmful effects of mineralocorticoids antagonists")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1258540314","Mineralocorticoids antagonists")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F734524646","Intentional self-harm by exposure to or harmful effects of mineralocorticoids")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F548018463","Mineralocorticoids")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1182068550","Intentional self-harm by exposure to or harmful effects of vitamin D or derivatives")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1420093711","Vitamin D")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F522355550","Intentional self-harm by exposure to or harmful effects of carbonic-anhydrase inhibitors")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F185102791","Carbonic-anhydrase inhibitors")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F631033786","Intentional self-harm by exposure to or harmful effects of Loop diuretics")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1408951305","Loop [high-ceiling] diuretics")										
						=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1709427866","Diuretic")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1707209793","Intentional self-harm by exposure to or harmful effects of polio vaccines")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f1943937130","Poliomyelitis vaccines")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1033953209","Intentional self-harm by exposure to or harmful effects of complementary or traditional medicines, not elsewhere classified")	0	INT													
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F937542315","Intentional self-harm by exposure to or harmful effects of BCG vaccine")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1773165662","BCG vaccine")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1278603864","Intentional self-harm by exposure to or harmful effects of agents used for other scanning techniques")	0	INT													
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F429915273","Intentional self-harm by exposure to or harmful effects of alcohol deterrents, not elsewhere classified")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1265981144","Alcohol deterrent")										
E	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1246606481","Intentional self-harm by exposure to or harmful effects of other or unspecified bacterial vaccines")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f1448162632","Bacterial vaccines")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1397154676","Intentional self-harm by exposure to or harmful effects of MRI contrast agents")	0	INT													
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1836689659","Intentional self-harm by exposure to or harmful effects of rotavirus vaccines")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f1132895780","Rotavirus diarrhoea vaccines")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F684759919","Intentional self-harm by exposure to or harmful effects of diphtheria vaccine")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F111418983","Diphtheria vaccine")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F112108877","Intentional self-harm by exposure to or harmful effects of lipotropic drugs")	0	INT													
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F650766547","Intentional self-harm by exposure to or harmful effects of vaccines immunoglobulins or other biological substances")	1	INT													
																
																
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1112042802","Intentional self-harm by exposure to or harmful effects of agents primarily acting on smooth or skeletal muscles or the respiratory system")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F808405469","Agents primarily acting on smooth and skeletal muscles and the respiratory system")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F726327650","Intentional self-harm by exposure to or harmful effects of salbutamol")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F918310520","Salbutamol")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F880523432","Intentional self-harm by exposure to or harmful effects of other drugs acting on muscles")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F995135555","Other drugs acting on muscles")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1857531571","Intentional self-harm by exposure to or harmful effects of aminophylline, theophylline")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1836607942","Aminophylline, theophylline")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F367954892","Intentional self-harm by exposure to or harmful effects of other anti-common-cold drugs")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F479862518","Other anti-common-cold drugs")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1409933909","Intentional self-harm by exposure to or harmful effects of terbutaline")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F68743383","Terbutaline")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F626234080","Intentional self-harm by exposure to or harmful effects of skeletal muscle relaxants")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1577809562","Skeletal muscle relaxants")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F297198948","Intentional self-harm by exposure to or harmful effects of antitussives")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1902933800","Antitussives")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2124588893","Intentional self-harm by exposure to or harmful effects of expectorants")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F554734599","Expectorants")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1266348913","Intentional self-harm by exposure to or harmful effects of antiasthmatics, not elsewhere classified")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1413796476","Antiasthmatics, not elsewhere classified")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F558478482","Intentional self-harm by exposure to or harmful effects of oxytocic drugs")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F785768761","Oxytocic drugs")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F721987972","Intentional self-harm by exposure to or harmful effects of unspecified drugs acting on muscles")	0	INT													
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1745539432","Intentional self-harm by exposure to or harmful effects of herbal preparations or formulas")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F685508256","Preparation, local")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1185777285","Intentional self-harm by exposure to or harmful effects of immunoglobulin, not elsewhere classified")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F412602138","Antivenin, antivenom (sera), Immunoglobulin")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1491774328","Intentional self-harm by exposure to or harmful effects of agents primarily affecting the cardiovascular system")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F534456613","Agents primarily affecting the cardiovascular system")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1238879902","Intentional self-harm by exposure to or harmful effects of other coronary vasodilators")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F564188117","Other coronary vasodilators")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1999760598","Intentional self-harm by exposure to or harmful effects of calcium-channel blockers")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1539035020","Calcium-channel blockers")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1301258290","Intentional self-harm by exposure to or harmful effects of other antidysrhythmic drugs")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1864475266","Other antidysrhythmic drugs")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F405122797","Intentional self-harm by exposure to or harmful effects of angiotensin-converting-enzyme inhibitors")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2050681946","Angiotensin-converting-enzyme inhibitors")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1012450621","Intentional self-harm by exposure to or harmful effects of cardiac-stimulant glycosides or drugs of similar action")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2057778400","Cardiac-stimulant glycosides and drugs of similar action")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1744876816","Intentional self-harm by exposure to or harmful effects of other antihypertensive drugs")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F443735651","Other antihypertensive drugs")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1388247544","Intentional self-harm by exposure to or harmful effects of antihyperlipidemic or antiarteriosclerotic drugs")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F478197696","Antihyperlipidemic and antiarteriosclerotic drugs")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1717276236","Intentional self-harm by exposure to or harmful effects of antivaricose drugs, including sclerosing agents")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F27806145","Antivaricose drugs, including sclerosing agents")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F219652827","Intentional self-harm by exposure to or harmful effects of peripheral vasodilators")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1414799174","Peripheral vasodilators")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1392292118","Intentional self-harm by exposure to or harmful effects of nitroglycerin, nitroglycerol, medicinal")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1163229136","Nitroglycerin, nitroglycerol (medicinal)")										
E	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F376762823","Intentional self-harm by exposure to or harmful effects of tetanus vaccine")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f1063237844","Tetanus vaccines")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1731769833","Intentional self-harm by exposure to or harmful effects of rickettsial vaccines")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f901322168","Vaccine rickettsial")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2072233791","Intentional self-harm by exposure to or harmful effects of systemic antibiotics")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1217475565","Systemic antibiotics")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1824783007","Intentional self-harm by exposure to or harmful effects of rifampicin")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F636039730","Rifampicin")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1451079289","Intentional self-harm by exposure to or harmful effects of antifungal antibiotics, systemically used")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1267806555","Antifungal antibiotics, systemically used")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1719854989","Intentional self-harm by exposure to or harmful effects of macrolides")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F293779222","Macrolides")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1940974523","Intentional self-harm by exposure to or harmful effects of aminoglycosides")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F983180054","Aminoglycosides")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2045900457","Intentional self-harm by exposure to or harmful effects of chloramphenicol group")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F216555399","Chloramphenicol group")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F744224886","Intentional self-harm by exposure to or harmful effects of penicillins")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1825953775","Penicillins")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1654178243","Intentional self-harm by exposure to or harmful effects of tetracyclines")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1108261171","Tetracycline")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1129298511","Intentional self-harm by exposure to or harmful effects of cephalosporins or other beta-lactam antibiotics")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1728037107","Cephalosporins and other beta-lactam antibiotics")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F297566484","Intentional self-harm by exposure to or harmful effects of influenza vaccines")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F751881015","Influenza vaccine")										
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1030966829","Intentional self-harm by exposure to or harmful effects of topical agents primarily affecting skin or mucous membrane or ophthalmological, otorhinolaryngological or dental drugs")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F511194385","Topical agents primarily affecting skin and mucous membrane and ophthalmological, otorhinolaryngological and dental drugs")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F27520138","Intentional self-harm by exposure to or harmful effects of iodine, antiseptic")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1540881672","Iodine (antiseptic)")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F195082618","Intentional self-harm by exposure to or harmful effects of keratolytics, keratoplastics, or other hair treatment drugs or preparations")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2126319798","Keratolytics, keratoplastics, and other hair treatment drugs and preparations")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2072355461","Intentional self-harm by exposure to or harmful effects of podophyllin")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1180917897","Podophyllin")										
- - - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1694813523","Intentional self-harm by exposure to or harmful effects of otorhinolaryngological drugs or preparations")	1	INT			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F459626497","Otorhinolaryngological drugs and preparations")										
